date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:38:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:14%20GMT	https://prodesk.in/assets/images/img_3e63fcf51e.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_3e63fcf51e.jpg	(from https://prodesk.in/robotic-automation.html)
12:38:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:14%20GMT	https://prodesk.in/assets/images/img_cdb8e92311.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_cdb8e92311.jpg	(from https://prodesk.in/robotic-automation.html)
12:38:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:14%20GMT	https://prodesk.in/assets/images/img_ce3c1dca46.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_ce3c1dca46.jpg	(from https://prodesk.in/robotic-automation.html)
12:38:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:14%20GMT	https://prodesk.in/assets/images/img_2b242fb764.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_2b242fb764.jpg	(from https://prodesk.in/robotic-automation.html)
12:38:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:15%20GMT	https://prodesk.in/assets/images/img_1c42090f3a.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_1c42090f3a.jpg	(from https://prodesk.in/robotic-automation.html)
12:38:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:15%20GMT	https://prodesk.in/assets/images/img_62ce3caea7.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_62ce3caea7.jpg	(from https://prodesk.in/robotic-automation.html)
12:38:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:15%20GMT	https://prodesk.in/assets/images/img_46af278a79.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_46af278a79.jpg	(from https://prodesk.in/robotic-automation.html)
12:38:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:15%20GMT	https://prodesk.in/assets/images/img_ad7abdeb6e.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_ad7abdeb6e.jpg	(from https://prodesk.in/robotic-automation.html)
12:38:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:16%20GMT	https://prodesk.in/assets/images/img_5762767e2e.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_5762767e2e.jpg	(from https://prodesk.in/robotic-automation.html)
12:38:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:16%20GMT	https://prodesk.in/assets/images/img_ff412c2c1c.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_ff412c2c1c.jpg	(from https://prodesk.in/robotic-automation.html)
12:38:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:16%20GMT	https://prodesk.in/assets/images/img_19702d9dd8.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_19702d9dd8.jpg	(from https://prodesk.in/robotic-automation.html)
12:38:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:16%20GMT	https://prodesk.in/assets/images/img_ebae0f6285.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_ebae0f6285.jpg	(from https://prodesk.in/robotic-automation.html)
12:38:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:16%20GMT	https://prodesk.in/assets/images/img_a0e2031209.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_a0e2031209.jpg	(from https://prodesk.in/robotic-automation.html)
12:38:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:17%20GMT	https://prodesk.in/assets/images/img_64c9bf784f.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_64c9bf784f.jpg	(from https://prodesk.in/robotic-automation.html)
12:38:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:17%20GMT	https://prodesk.in/assets/images/img_532190162c.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_532190162c.jpg	(from https://prodesk.in/robotic-automation.html)
12:38:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:17%20GMT	https://prodesk.in/assets/images/img_8f8bd3dd0d.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_8f8bd3dd0d.jpg	(from https://prodesk.in/robotic-automation.html)
12:38:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:17%20GMT	https://prodesk.in/assets/js/script_26071a3031.js	D:/ansh.ts/Prodesk/prodesk.in/assets/js/script_26071a3031.js	(from https://prodesk.in/robotic-automation.html)
12:38:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:18%20GMT	https://prodesk.in/assets/js/script_711aca3025.js	D:/ansh.ts/Prodesk/prodesk.in/assets/js/script_711aca3025.js	(from https://prodesk.in/robotic-automation.html)
12:38:40	240767/240767	---M-Z	404	error ('Not%20Found')	text/html	etag:%223ac7f-69980bf7-ee7267a58443af5d;gz%22	https://prodesk.in/enterprise-crm-solutions	D:/ansh.ts/Prodesk/prodesk.in/enterprise-crm-solutions	(from https://prodesk.in/enterprise-crm-solutions.html)
12:38:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:18%20GMT	https://prodesk.in/assets/images/img_6b2116150e.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_6b2116150e.jpg	(from https://prodesk.in/enterprise-crm-solutions.html)
12:38:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:18%20GMT	https://prodesk.in/assets/images/img_80a57ccae7.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_80a57ccae7.jpg	(from https://prodesk.in/enterprise-crm-solutions.html)
12:38:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:19%20GMT	https://prodesk.in/assets/images/img_4b8538af5f.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_4b8538af5f.jpg	(from https://prodesk.in/enterprise-crm-solutions.html)
12:38:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:19%20GMT	https://prodesk.in/assets/images/img_b7f855b266.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_b7f855b266.jpg	(from https://prodesk.in/enterprise-crm-solutions.html)
12:38:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:19%20GMT	https://prodesk.in/assets/images/img_7ad122ea71.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_7ad122ea71.jpg	(from https://prodesk.in/enterprise-crm-solutions.html)
12:38:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:19%20GMT	https://prodesk.in/assets/images/img_5b4ebe550e.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_5b4ebe550e.jpg	(from https://prodesk.in/enterprise-crm-solutions.html)
12:38:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:20%20GMT	https://prodesk.in/assets/images/img_bd8fa42a57.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_bd8fa42a57.jpg	(from https://prodesk.in/enterprise-crm-solutions.html)
12:38:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:20%20GMT	https://prodesk.in/assets/images/img_e7f37e60bc.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_e7f37e60bc.jpg	(from https://prodesk.in/enterprise-crm-solutions.html)
12:38:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:20%20GMT	https://prodesk.in/assets/images/img_d8e2e2ed95.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_d8e2e2ed95.jpg	(from https://prodesk.in/enterprise-crm-solutions.html)
12:38:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:20%20GMT	https://prodesk.in/assets/images/img_136a69937a.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_136a69937a.jpg	(from https://prodesk.in/enterprise-crm-solutions.html)
12:38:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:21%20GMT	https://prodesk.in/assets/images/img_52c714ee9c.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_52c714ee9c.jpg	(from https://prodesk.in/enterprise-crm-solutions.html)
12:38:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:21%20GMT	https://prodesk.in/assets/images/img_086f084e9d.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_086f084e9d.jpg	(from https://prodesk.in/enterprise-crm-solutions.html)
12:38:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:21%20GMT	https://prodesk.in/assets/images/img_9880889335.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_9880889335.jpg	(from https://prodesk.in/enterprise-crm-solutions.html)
12:38:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:21%20GMT	https://prodesk.in/assets/images/img_805e5d2de8.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_805e5d2de8.jpg	(from https://prodesk.in/enterprise-crm-solutions.html)
12:38:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:22%20GMT	https://prodesk.in/assets/images/img_abf7069683.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_abf7069683.jpg	(from https://prodesk.in/enterprise-crm-solutions.html)
12:38:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:22%20GMT	https://prodesk.in/assets/images/img_3d283eb9d5.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_3d283eb9d5.jpg	(from https://prodesk.in/enterprise-crm-solutions.html)
12:38:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:22%20GMT	https://prodesk.in/assets/images/img_758a33397f.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_758a33397f.jpg	(from https://prodesk.in/enterprise-crm-solutions.html)
12:38:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:22%20GMT	https://prodesk.in/assets/images/img_c8adaff406.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_c8adaff406.jpg	(from https://prodesk.in/enterprise-crm-solutions.html)
12:38:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:22%20GMT	https://prodesk.in/assets/images/img_fe90b4264a.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_fe90b4264a.jpg	(from https://prodesk.in/enterprise-crm-solutions.html)
12:38:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:23%20GMT	https://prodesk.in/assets/js/script_f3927643d3.js	D:/ansh.ts/Prodesk/prodesk.in/assets/js/script_f3927643d3.js	(from https://prodesk.in/enterprise-crm-solutions.html)
12:38:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:23%20GMT	https://prodesk.in/assets/js/script_325c19a1c2.js	D:/ansh.ts/Prodesk/prodesk.in/assets/js/script_325c19a1c2.js	(from https://prodesk.in/enterprise-crm-solutions.html)
12:38:45	240767/240767	---M-Z	404	error ('Not%20Found')	text/html	etag:%223ac7f-69980bf7-ee7267a58443af5d;gz%22	https://prodesk.in/erp-%26-supply-chain	D:/ansh.ts/Prodesk/prodesk.in/erp-&-supply-chain	(from https://prodesk.in/erp-supply-chain.html)
12:38:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:24%20GMT	https://prodesk.in/assets/images/img_45ef5a9577.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_45ef5a9577.jpg	(from https://prodesk.in/erp-supply-chain.html)
12:38:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:24%20GMT	https://prodesk.in/assets/images/img_64f7334daf.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_64f7334daf.jpg	(from https://prodesk.in/erp-supply-chain.html)
12:38:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:24%20GMT	https://prodesk.in/assets/images/img_c0b1489ce6.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_c0b1489ce6.jpg	(from https://prodesk.in/erp-supply-chain.html)
12:38:46	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:24%20GMT	https://prodesk.in/assets/images/img_a267f02f88.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_a267f02f88.jpg	(from https://prodesk.in/erp-supply-chain.html)
12:38:46	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:24%20GMT	https://prodesk.in/assets/images/img_fc77404e69.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_fc77404e69.jpg	(from https://prodesk.in/erp-supply-chain.html)
12:38:46	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:25%20GMT	https://prodesk.in/assets/images/img_83931ca8e3.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_83931ca8e3.jpg	(from https://prodesk.in/erp-supply-chain.html)
12:38:46	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:25%20GMT	https://prodesk.in/assets/images/img_246e661dfc.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_246e661dfc.jpg	(from https://prodesk.in/erp-supply-chain.html)
12:38:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:25%20GMT	https://prodesk.in/assets/images/img_25c49752b4.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_25c49752b4.jpg	(from https://prodesk.in/erp-supply-chain.html)
12:38:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:25%20GMT	https://prodesk.in/assets/images/img_71cc781770.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_71cc781770.jpg	(from https://prodesk.in/erp-supply-chain.html)
12:38:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:26%20GMT	https://prodesk.in/assets/images/img_3355ec89fb.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_3355ec89fb.jpg	(from https://prodesk.in/erp-supply-chain.html)
12:38:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:26%20GMT	https://prodesk.in/assets/images/img_f0048bb84e.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_f0048bb84e.jpg	(from https://prodesk.in/erp-supply-chain.html)
12:38:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:26%20GMT	https://prodesk.in/assets/images/img_a0ab6a2d23.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_a0ab6a2d23.jpg	(from https://prodesk.in/erp-supply-chain.html)
12:38:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:26%20GMT	https://prodesk.in/assets/images/img_416dff99f6.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_416dff99f6.jpg	(from https://prodesk.in/erp-supply-chain.html)
12:38:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:27%20GMT	https://prodesk.in/assets/images/img_b6204943da.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_b6204943da.jpg	(from https://prodesk.in/erp-supply-chain.html)
12:38:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:27%20GMT	https://prodesk.in/assets/images/img_6506f9e389.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_6506f9e389.jpg	(from https://prodesk.in/erp-supply-chain.html)
12:38:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:27%20GMT	https://prodesk.in/assets/images/img_30e4018474.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_30e4018474.jpg	(from https://prodesk.in/erp-supply-chain.html)
12:38:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:27%20GMT	https://prodesk.in/assets/images/img_dd68fb75fd.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_dd68fb75fd.jpg	(from https://prodesk.in/erp-supply-chain.html)
12:38:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:28%20GMT	https://prodesk.in/assets/images/img_1793d1c900.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_1793d1c900.jpg	(from https://prodesk.in/erp-supply-chain.html)
12:38:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:28%20GMT	https://prodesk.in/assets/images/img_615cb8fe71.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_615cb8fe71.jpg	(from https://prodesk.in/erp-supply-chain.html)
12:38:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:28%20GMT	https://prodesk.in/assets/js/script_fad19ce6bf.js	D:/ansh.ts/Prodesk/prodesk.in/assets/js/script_fad19ce6bf.js	(from https://prodesk.in/erp-supply-chain.html)
12:38:50	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:28%20GMT	https://prodesk.in/assets/js/script_b748f9dc87.js	D:/ansh.ts/Prodesk/prodesk.in/assets/js/script_b748f9dc87.js	(from https://prodesk.in/erp-supply-chain.html)
12:38:50	240767/240767	---M-Z	404	error ('Not%20Found')	text/html	etag:%223ac7f-69980bf7-ee7267a58443af5d;gz%22	https://prodesk.in/ui%2Fux-design-studio	D:/ansh.ts/Prodesk/prodesk.in/ui/ux-design-studio	(from https://prodesk.in/ui-ux-design-studio.html)
12:38:50	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:29%20GMT	https://prodesk.in/assets/js/script_f4626dc8b0.js	D:/ansh.ts/Prodesk/prodesk.in/assets/js/script_f4626dc8b0.js	(from https://prodesk.in/ui-ux-design-studio.html)
12:38:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:29%20GMT	https://prodesk.in/assets/js/script_19bb07dc82.js	D:/ansh.ts/Prodesk/prodesk.in/assets/js/script_19bb07dc82.js	(from https://prodesk.in/ui-ux-design-studio.html)
12:38:51	240767/240767	---M-Z	404	error ('Not%20Found')	text/html	etag:%223ac7f-69980bf7-ee7267a58443af5d;gz%22	https://prodesk.in/e-commerce-%26-retail	D:/ansh.ts/Prodesk/prodesk.in/e-commerce-&-retail	(from https://prodesk.in/ecommerce-retail.html)
12:38:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:30%20GMT	https://prodesk.in/assets/images/img_ab85631589.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_ab85631589.jpg	(from https://prodesk.in/ecommerce-retail.html)
12:38:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:30%20GMT	https://prodesk.in/assets/images/img_4261b16310.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_4261b16310.jpg	(from https://prodesk.in/ecommerce-retail.html)
12:38:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:30%20GMT	https://prodesk.in/assets/images/img_7e5bfd10b9.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_7e5bfd10b9.jpg	(from https://prodesk.in/ecommerce-retail.html)
12:38:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:31%20GMT	https://prodesk.in/assets/images/img_30e80633ef.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_30e80633ef.jpg	(from https://prodesk.in/ecommerce-retail.html)
12:38:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:31%20GMT	https://prodesk.in/assets/images/img_0a7a10f17b.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_0a7a10f17b.jpg	(from https://prodesk.in/ecommerce-retail.html)
12:38:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:31%20GMT	https://prodesk.in/assets/images/img_18a12afcca.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_18a12afcca.2e0.delayed	(from https://prodesk.in/ecommerce-retail.html)
12:38:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:32%20GMT	https://prodesk.in/assets/images/img_321690c37d.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_321690c37d.jpg	(from https://prodesk.in/ecommerce-retail.html)
12:38:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:32%20GMT	https://prodesk.in/assets/images/img_20c3d0d472.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_20c3d0d472.jpg	(from https://prodesk.in/ecommerce-retail.html)
12:38:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:32%20GMT	https://prodesk.in/assets/images/img_574e4dc3d1.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_574e4dc3d1.jpg	(from https://prodesk.in/ecommerce-retail.html)
12:38:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:32%20GMT	https://prodesk.in/assets/images/img_e323bf402d.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_e323bf402d.jpg	(from https://prodesk.in/ecommerce-retail.html)
12:38:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:33%20GMT	https://prodesk.in/assets/images/img_aa92a079c2.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_aa92a079c2.jpg	(from https://prodesk.in/ecommerce-retail.html)
12:38:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:33%20GMT	https://prodesk.in/assets/images/img_92a3c61c3e.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_92a3c61c3e.jpg	(from https://prodesk.in/ecommerce-retail.html)
12:38:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:33%20GMT	https://prodesk.in/assets/images/img_6e5fd2df43.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_6e5fd2df43.jpg	(from https://prodesk.in/ecommerce-retail.html)
12:38:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:33%20GMT	https://prodesk.in/assets/images/img_5322cf56bb.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_5322cf56bb.jpg	(from https://prodesk.in/ecommerce-retail.html)
12:38:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:33%20GMT	https://prodesk.in/assets/images/img_cb333df493.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_cb333df493.jpg	(from https://prodesk.in/ecommerce-retail.html)
12:38:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:34%20GMT	https://prodesk.in/assets/images/img_1818b9a67e.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_1818b9a67e.jpg	(from https://prodesk.in/ecommerce-retail.html)
12:38:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:34%20GMT	https://prodesk.in/assets/images/img_92d00460c4.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_92d00460c4.jpg	(from https://prodesk.in/ecommerce-retail.html)
12:38:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:34%20GMT	https://prodesk.in/assets/images/img_c69b073098.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_c69b073098.jpg	(from https://prodesk.in/ecommerce-retail.html)
12:38:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:34%20GMT	https://prodesk.in/assets/images/img_f72e71365e.jpg	D:/ansh.ts/Prodesk/prodesk.in/assets/images/img_f72e71365e.jpg	(from https://prodesk.in/ecommerce-retail.html)
12:38:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:35%20GMT	https://prodesk.in/assets/js/script_7cdc43a218.js	D:/ansh.ts/Prodesk/prodesk.in/assets/js/script_7cdc43a218.js	(from https://prodesk.in/ecommerce-retail.html)
12:38:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2026%20Feb%202026%2007:07:35%20GMT	https://prodesk.in/assets/js/script_f487b2388a.js	D:/ansh.ts/Prodesk/prodesk.in/assets/js/script_f487b2388a.js	(from https://prodesk.in/ecommerce-retail.html)
12:38:57	240767/240767	---M-Z	404	error ('Not%20Found')	text/html	etag:%223ac7f-69980bf7-ee7267a58443af5d;gz%22	https://prodesk.in/it-infrastructure	D:/ansh.ts/Prodesk/prodesk.in/it-infrastructure	(from https://prodesk.in/it-infrastructure.html)
